id|version
01003E800A103007|65536
01003E800A103008|65536
01003E800EADC800|65536
01003E8010E3A800|65536
01003EB010008800|131072
01003EF00D3B4800|65536
01003F000973E800|196608
01003F000C7F8800|131072
01003F0014F33001|0
01003F0014F33002|0
01003F0014F33003|0
01003F0014F33004|0
01003F100B908800|262144
01003F200D0F2800|196608
01003F200D0F3001|131072
01003F200D0F3002|131072
01003F200D0F3003|131072
01003F30106D8800|65536
01003F800CF5C800|65536
01003F800CF5D003|0
01003F800CF5D025|0
01003F800E87C800|262144
01003F900E74E800|65536
01003FA00EE36800|65536
01003FB00C5A8800|65536
01003FB00E954800|65536
01003FB012926800|65536
01003FB012927001|0
01003FB012927002|0
01003FB012927003|0
01003FB012927004|0
01003FC006FF4800|65536
01003FF009E60800|131072
010040000C596800|65536
010040000D08E800|65536
010040000DB98800|131072
010040000EE94800|131072
010040000EE95001|0
010040000EE95002|0
010040000EE95003|0
010040000EE95004|0
010040000EE95005|0
0100400013A46800|131072
0100401003A0C800|196608
010040101244C800|196608
0100404002F52800|65536
01004040033CE800|851968
01004040145CA800|65536
010040600C5CE800|393216
010040600C5CF001|0
010040600C5CF002|0
01004070022F0800|131072
010040700E22E800|655360
010040700E22F001|0
010040700E22F002|0
0100408007078800|65536
010040800BA8A800|65536
010040900AF46800|131072
010040900F032800|65536
010040A0065D2800|131072
010040A0065D3001|0
010040A0065D3002|0
010040A0065D3003|0
010040A00EA26800|65536
010040B003E5E800|131072
010040B00E85E800|65536
010040D00B7CE800|131072
010040D00BCF4800|131072
010040E00B636800|131072
010040E00C2D2800|65536
010040E00F642800|327680
010040F00AA9A800|393216
010041100B5AA800|65536
010041100CE7E800|458752
010041200A66D001|0
01004140132A8800|65536
010041501005E800|131072
0100416004C00800|196608
0100417007F78800|196608
010041700A04A800|262144
010041700D3D4800|65536
01004170113D4800|196608
0100419013A8A800|65536
010041A00C600800|327680
010041A00C601001|0
010041A00C601002|0
010041A00C601003|0
010041A00C601004|0
010041A00C601005|0
010041A00C601006|0
010041A00C601007|0
010041A00C601008|0
010041A00C601009|0
010041A00C60100A|0
010041A00C60100B|0
010041A00FB14800|65536
010041A00FEC6800|65536
010041B00D180800|458752
010041B00D181001|393216
010041B00D181002|393216
010041B00D181003|393216
010041B00D181004|393216
010041C00A68C800|131072
010041C00D086800|262144
010041C01014E800|196608
010041D00DEB2800|196608
010041F0128AE800|65536
010041F0128AF001|0
010041F0128AF002|0
010041F0128AF003|0
010041F0128AF004|0
01004200099F2800|196608
010042000A986800|327680
010042000A987001|65536
010042000A987002|0
010042000A987003|0
010042000A987005|0
010042000A987006|0
010042000A987007|0
010042000A987008|0
010042000A987009|0
010042000A98700A|0
010042000A98700B|0
010042000A98700C|0
010042000A98700D|0
010042000A98700E|0
010042000A987010|65536
010042000A987012|0
010042000A987013|65536
010042000CA02800|65536
0100421003FD4800|131072
010042100BAA6800|262144
0100421014FBE800|65536
0100422001DDA800|65536
0100423009358800|327680
010042300C4F6800|65536
010042500FABA800|131072
010042501238E800|65536
010042700E3FC800|65536
010042800A516800|131072
010042800CFFE800|65536
0100429006A06800|65536
010042900E464800|65536
0100429011144800|131072
0100429013B88800|65536
010042A00FBF0800|65536
010042C006490800|65536
010042C011476800|327680
010042C011736800|262144
010042C011737002|0
010042C011737003|0
010042C011737004|0
010042C011737005|0
010042C011737006|0
010042C011737007|0
010042C011737008|0
010042C011737009|0
010042C01173700F|0
010042D00D916800|65536
010042E00AC80800|262144
010042F013D32800|65536
0100430013120800|65536
010043100F0EA800|65536
010043100F0EB001|65536
010043100F0EB002|65536
010043100F0EB003|65536
010043100F0EB004|65536
010043301299C800|131072
010043301299D001|65536
010043301299D002|65536
010043301299D003|65536
010043301299D004|65536
0100433012F6C800|131072
0100434003C58800|65536
010043401345A800|65536
010043500A17A800|131072
0100435014C9E800|65536
01004360045C8800|262144
010043600B6A6800|65536
01004360135AC800|65536
0100437004170800|524288
0100437004171001|0
0100437004171002|0
0100437004171003|0
0100437004171004|0
0100437004171005|0
0100437004171006|0
0100437004171007|0
0100437004171008|0
0100437004171009|0
010043700417100A|0
010043700417100B|0
010043700417100C|0
010043700C9B0800|196608
010043800AD94800|65536
0100438012EC8800|65536
010043901005A800|65536
010043A00CA3A800|65536
010043B00AAC0800|65536
010043B00E1CE800|196608
010043B013C5D001|0
010043B013C5D002|0
010043C00D6C0800|131072
010043C010AEA800|65536
010043C012DB4800|131072
010043D004CF6800|65536
010043D00BA32800|65536
010043D014336800|131072
010043E009A2E800|65536
010043E00CA58800|65536
010043F010412800|65536
010044000F7F2800|458752
010044000F7F3001|0
0100440012FFA800|131072
010044200A112800|65536
010044200D2C4800|131072
010044400E99C800|131072
010044400EEAE800|65536
010044401322E800|65536
010044500C182800|1310720
010044500C183001|0
010044500C183002|0
010044500C183003|786432
010044500C183004|720896
010044500C183005|524288
010044500C183006|720896
010044500C183007|720896
010044500C183008|524288
010044500C183009|720896
010044500C18300A|655360
010044500C18300B|720896
010044500C18300C|524288
010044500CF8E800|65536
010044500F3C2800|131072
010044600FDF0800|131072
010044700DEB1001|0
010044700DEB1002|0
010044700DEB1003|0
010044700DEB1004|0
010044700DEB1005|0
010044700DEB1006|0
010044700DEB1007|0
010044700DEB1008|0
010044700DEB1009|0
010044700FB46800|196608
010044701191E800|262144
010044800D2EC800|65536
010044800D2ED001|0
010044800D2ED002|0
0100449011506800|393216
010044B00E70A800|196608
010044D00FCDA800|262144
010044D00FCDB065|0
010044D00FCDB068|0
010044D00FCDB069|0
010044D00FCDB06A|0
010044D00FCDB06B|0
010044D00FCDB06C|0
010044D00FCDB06D|0
010044D00FCDB0D2|0
010044D00FCDB0D3|0
010044D00FCDB0D4|0
010044D00FCDB0D5|0
010044D00FCDB0D6|0
010044E008FC6800|262144
010044E00D97C800|65536
010044F00EF72800|131072
010044F00EF73001|0
010045000E418800|131072
010045200A1C2800|65536
010045200AB24800|131072
010045300516E800|65536
0100453012FEA800|131072
010045400D73E800|65536
0100454012E33001|0
010045500B212800|65536
010045500DFE2800|131072
01004550100CC800|196608
01004560063CA800|65536
010045800C80C800|65536
010045800ED1E800|196608
010045800ED1F001|0
010045800ED1F002|0
010045800ED1F003|0
010045800ED1F004|0
010045800ED1F005|0
010045800ED1F006|65536
010045800ED1F007|65536
010045800ED1F008|0
0100458015054800|65536
0100459000302800|327680
0100459009A2A800|524288
0100459009A2B001|0
0100459009A2B002|0
0100459009A2B003|0
0100459009A2B004|0
0100459009A2B005|0
0100459009A2B006|0
0100459009A2B007|131072
0100459009A2B008|131072
0100459009A2B009|131072
0100459009A2B00A|131072
0100459009A2B00B|131072
0100459009A2B00C|65536
0100459009A2B00D|65536
0100459009A2B00E|65536
0100459009A2B00F|65536
0100459009A2B010|65536
0100459009A2B011|65536
0100459009A2B012|65536
010045900ABB0800|131072
010045900C018800|131072
010045A00E038800|131072
010045A0107A8800|65536
010045B00C496800|196608
010045C00E27C800|131072
010045C00F274800|131072
010045C0109F2800|65536
010045E0112D0800|196608
010045E0142A4800|196608
010045F00BF65001|0
010045F00BF65002|0
010046000EE40800|196608
0100461007BB0800|262144
0100461013AAA800|65536
010046200FC62800|196608
0100463013246800|65536
010046400F310800|131072
0100465008756800|131072
0100465009020800|131072
010046500C8D2800|65536
0100465013578800|196608
0100465013579001|0
0100465013579002|0
0100465013579003|0
0100465013579004|0
010046600CCA4800|196608
01004670143D8800|65536
01004680124E6800|262144
010046B00DE62800|196608
010046F012A04800|131072
010047000E9AA800|458752
0100470012000800|65536
010047300EBA6800|131072
0100476004A9E800|131072
010047600BF72800|196608
010047600FBFF001|0
010047600FBFF00A|0
010047600FBFF00B|0
010047600FBFF00C|0
010047600FBFF00D|0
010047600FBFF00E|0
010047600FBFF00F|0
010047600FBFF010|0
010047600FBFF011|0
010047600FBFF012|0
010047600FBFF013|0
010047600FBFF014|0
010047600FBFF015|0
010047600FBFF016|0
010047600FBFF017|0
010047600FBFF018|0
010047600FBFF019|0
010047600FBFF01A|0
010047600FBFF01B|0
010047600FBFF01C|0
010047600FBFF01D|0
010047600FBFF01E|0
010047600FBFF01F|0
010047600FBFF020|0
010047600FBFF021|0
010047700D540800|262144
01004780112B6800|262144
0100478013D2A800|65536
0100478013D2B001|65536
0100478013D2B002|0
0100479008552800|65536
010047A00E486800|65536
010047A013268800|65536
010047B010260800|65536
010047E010B3E800|393216
010047E010B3F001|0
010047F012BE2800|65536
010048100D51A800|262144
010048100D51B001|0
010048100D51B002|0
010048100D51B003|0
010048100D51B004|0
010048100D51B005|0
010048100D51B006|0
010048100D51B007|0
010048100D51B008|0
010048100D51B009|0
010048100D51B00A|0
010048100D51B00B|0
010048100D51B00C|0
010048100D51B00D|0
010048100D51B00E|0
01004820120C0800|65536
010048300854E800|131072
010048300D5C2800|65536
01004840086FE800|196608
0100485012F1C800|65536
010048600B14F001|0
010048600B14F002|0
010048600B14F003|0
0100487012CC6800|65536
010048800B638800|196608
010048800D95C800|65536
010048800E7A2800|65536
010048800F41C800|393216
0100488011B16800|196608
01004890117B2800|262144
010048901295C800|65536
010048D000BFC800|131072
010048F007ADE800|720896
010048F007ADF001|0
010048F014748800|131072
010049000B69E800|327680
01004900113F8800|65536
0100490013FDA800|65536
010049100B93E800|65536
010049101124C800|65536
01004920105FD001|0
010049301226E800|65536
010049500DE56800|65536
010049500F996800|196608
0100495011B6A800|65536
0100496004194800|131072
010049600E51C800|65536
0100498013F7E800|65536
010049900F546800|131072
01004990132AC800|131072
010049A00D072800|65536
010049B014CD0800|65536
010049C0075F0800|196608
010049D00C8B0800|393216
010049D00C8B1001|0
010049D00C8B1002|0
010049D00C8B1003|0
010049D00C8B1004|0
010049D00C8B1005|0
010049D0133EA800|65536
010049E003748800|65536
010049E008EA8800|65536
010049E00BA34800|327680
010049E00BA35001|0
010049F00EC30800|65536
010049F013656800|65536
01004A200BE82800|196608
01004A200E722800|65536
01004A2013ACE800|131072
01004A4009106800|131072
01004A400C320800|262144
01004A40107E7013|0
01004A40107E7014|0
01004A40107E7015|0
01004A40107E7016|0
01004A40107E7017|0
01004A40107E7018|0
01004A40107E7019|0
01004A40107E701A|0
01004A40107E701B|0
01004A40107E701C|0
01004A40107E701D|0
01004A40107E701E|0
01004A40107E701F|0
01004A40107E7020|0
01004A40107E7021|0
01004A40107E7022|0
01004A40107E7023|0
01004A40107E7024|0
01004A40107E7025|0
01004A40107E7026|0
01004A40107E7027|0
01004A40107E7028|0
01004A40107E7029|0
01004A600EB3E800|65536
01004A600EC0A800|720896
01004A600EC0B001|131072
01004A600EC0B002|196608
01004A600EC0B003|65536
01004A600EC0B00C|0
01004A600EC0B00D|0
01004A700A168800|131072
01004AB00A260800|196608
01004AB00AEF8800|196608
01004AB00AEF9001|0
01004AB00D978800|65536
01004AC0081DC800|65536
01004AE00FDFA800|65536
01004AE0108E0800|262144
01004AF012576800|65536
01004B000C214800|196608
01004B1001D22800|131072
01004B100A1C4800|196608
01004B100A5CC800|262144
01004B100AF18800|196608
01004B200DF76800|131072
01004B201308A800|65536
01004B301108C800|131072
01004B4002B6A800|196608
01004B401351C800|65536
01004B500BA28800|131072
01004B500BA29001|0
01004B500BA29002|0
01004B500BA29004|0
01004B500BA29005|0
01004B500BA29006|0
01004B500BA29007|0
01004B500BA29008|0
01004B500BA29009|0
01004B500BA2900A|0
01004B500BA2900B|0
01004B500BA2900C|0
01004B500BA2900D|0
01004B500BA2900E|0
01004B500BA2900F|0
01004B500BA29010|0
01004B500BA29011|0
01004B500BA29012|0
01004B500BA29013|65536
01004B500BA29014|0
01004B500BA29015|0
01004B500BA29016|0
01004B500BA29017|0
01004B500BA29018|0
01004B500BA29019|0
01004B500BA2901A|0
01004B500BA2901B|65536
01004B500BA2901C|0
01004B500BA2901D|0
01004B500BA2901E|0
01004B500BA2901F|0
01004B500BA29020|0
01004B500BA29021|0
01004B500F07C800|65536
01004B7009F00800|131072
01004B800AF5A800|131072
01004B800D0E8800|196608
01004BB00421E800|196608
01004BC00B5A0800|65536
01004BD012500800|327680
01004BD012501001|0
01004BD012501002|0
01004BD012501003|0
01004BD012501004|0
01004BD012501005|0
01004BD012501006|0
01004BD012501007|0
01004BD012501008|0
01004BD012501009|0
01004BD01250100A|0
01004BD01250100B|0
01004BD01250100C|0
01004BE004A86800|65536
01004BE012954800|262144
01004BE012955065|131072
01004BE012955066|131072
01004BE012955067|131072
01004BE012955068|131072
01004BE012955069|131072
01004BE0129550C9|131072
01004BE0129550CA|131072
01004BE0129550CB|131072
01004BE0129550CC|131072
01004BE0129550CD|131072
01004BE01295512C|131072
01004BE01295512D|131072
01004BE01295512E|131072
01004BE01295512F|131072
01004BE012955130|131072
01004BE012955131|131072
01004BE012955132|131072
01004BE012955133|131072
01004BE012955134|131072
01004BE012955135|131072
01004BE012955136|131072
01004BE012955137|131072
01004BE012955138|131072
01004BE012955139|131072
01004BE01295513A|131072
01004BE01295513B|131072
01004BE01295513C|131072
01004BE01295513D|131072
01004BE01295513E|131072
01004BE01295513F|131072
01004BE012955140|131072
01004BE012955141|131072
01004BE012955142|131072
01004BE012955143|131072
01004BE012955144|131072
01004BE012955145|131072
01004BE012955146|131072
01004BE012955147|131072
01004BE012955259|131072
01004BF01267E800|131072
01004BF013BA0800|196608
01004C100A04C800|131072
01004C100FA84800|131072
01004C200100E800|65536
01004C200B0B4800|65536
01004C400CF96800|2883584
01004C400CF97001|0
01004C400CF97004|0
01004C400CF97005|0
01004C400CF97006|65536
01004C400CF97008|0
01004C400CF9700A|0
01004C400CF9700B|0
01004C400CF9700C|0
01004C400CF9700D|0
01004C400CF9700E|65536
01004C400CF9700F|0
01004C400CF97010|0
01004C400CF97011|0
01004C400CF97012|0
01004C400CF97013|0
01004C400CF97014|0
01004C400CF97015|0
01004C500AAF6800|65536
01004C500BD40800|393216
01004C7013D2C800|131072
01004C7013D2D001|0
01004C7013D2D002|0
01004C800A79C800|65536
01004C900DBBE800|262144
01004C900DBBF001|65536
01004CB01378A800|393216
01004CC00B352800|131072
01004CD00F690800|131072
01004CE00AAE2800|524288
01004CF00A60E800|131072
01004D0012D28800|131072
01004D10020F2800|327680
01004D1007926800|131072
01004D200BB96800|131072
01004D400D802800|65536
01004D500D9BE800|131072
01004D501113C800|262144
01004D501213C800|262144
01004D501230A800|262144
01004D600AC14800|196608
01004D600AC15001|0
01004D600AC15002|0
01004D600AC15003|0
01004D600AC15004|0
01004D600AC15005|0
01004D600AC15006|0
01004D600AC15007|0
01004D600AC15008|0
01004D600AC15009|0
01004D600AC1500A|0
01004D600AC1500B|0
01004D600AC1500C|0
01004D600AC1500D|0
01004D600AC1500E|0
01004D600AC1500F|0
01004D600AC15010|0
01004D600AC15011|0
01004D600AC15012|0
01004D600AC15013|0
01004D600AC15014|0
01004D600AC15015|0
01004D600AC15016|0
01004D600AC15017|0
01004D600AC15018|0
01004D600AC15019|0
01004D600AC1501A|0
01004D600AC1501B|0
01004D600AC1501C|0
01004D600AC1501D|0
01004D600AC1501E|0
01004D600AC1501F|0
01004D600AC15020|0
01004D600AC15021|0
01004D8007368800|196608
01004D800AAAC800|65536
01004DA012976800|262144
01004DB00935A800|65536
01004DC00CFD2800|131072
01004DC00D937001|0
01004DC00D937005|0
01004DC00D937006|0
01004DC00D937007|0
01004DC00D937008|0
01004DC00D93700A|0
01004DC00D93700B|0
01004DC00D93700C|0
01004DC00D93700D|0
01004DC00D93700E|0
01004DD011C72800|196608
01004DD011C73001|0
01004DD011C73002|0
01004DE001DC8800|131072
01004DE00DD44800|65536
01004E301138E800|131072
01004E5007E92800|65536
01004E500A15C800|65536
01004E500DB9E800|196608
01004E500DB9F001|0
01004E500DB9F002|0
01004E700DFE6800|65536
01004E90028A2800|65536
01004E900B082800|196608
01004E900B083001|0
01004E900B083002|0
01004E900B083003|0
01004E900B083004|0
01004E900B083005|0
01004E900B083006|0
01004E900B083007|0
01004E900B083008|0
01004E900B083009|0
01004E900B08300A|0
01004E900B08300B|0
01004E900B08300C|0
01004E900B08300D|0
01004E900B08300E|0
01004E900B08300F|0
01004E900EDDA800|65536
01004EA00DF70800|131072
01004EB00DACE800|196608
01004EB00DACF001|65536
01004EB00E43A800|196608
01004EC00A2D8800|393216
01004EC00A2D9001|0
01004EC00A2D9002|0
01004EC00A2D9003|0
01004EC00A2D9004|0
01004EC00A2D9005|0
01004EC00A2D9006|0
01004F000B716800|65536
01004F0010A02800|458752
01004F10066B0800|65536
01004F100BB36800|65536
01004F1012716800|196608
01004F4003FDC800|65536
01004F400B978800|65536
01004F50085F2800|65536
01004F500D196800|65536
01004F500F9E4800|65536
01004F8006A78800|327680
01004F800C4DA800|131072
01004F900B838800|196608
01004F9012FD8800|65536
01004F90149D2800|65536
01004FA01391A800|131072
01004FB013EA7001|0
01004FB013EA7002|0
01004FB013EA7003|0
01004FD00382A800|131072
01004FD00D7C8800|65536
01004FD013DD8800|65536
010050000705E800|983040
010050000705F001|65536
010050000705F002|0
010050000705F003|0
010050000705F005|0
010050000705F006|0
010050000705F007|0
010050000705F008|0
010050000705F009|0
010050000705F00A|0
010050000705F00B|0
010050000705F00C|0
010050000705F00D|0
010050000705F00E|0
010050000705F010|65536
010050000705F012|0
010050000705F013|0
010050000D6C4800|196608
0100501006494800|65536
010050101127C800|131072
010050101435A800|196608
0100502007F54800|131072
010050200D0DA800|65536
0100502010CD8800|65536
010050300AC28800|196608
010050300AC29001|0
010050300AC29002|0
010050300AC29003|0
010050300AC29004|0
010050300AC29005|0
010050300AC29006|0
010050400BD38800|327680
010050500FE30800|65536
01005070088E0800|65536
0100509005AF2800|65536
010050900E1C6800|65536
0100509013040800|65536
010050A011344800|262144
010050C0124CE800|65536
010050D00FE0C800|65536
010050E00EC8E800|65536
010050E0134F6800|65536
0100510004D2C800|262144
0100510011BC0800|131072
0100512005AD2800|458752
0100512005AD3001|0
0100512005AD3002|0
0100512005AD3003|0
0100512005AD3004|0
0100512005AD3005|0
0100512005AD3007|65536
0100512005AD3008|65536
0100512005AD3009|65536
0100512005AD300A|65536
0100512005AD300B|65536
0100512005AD300C|65536
0100512005AD300D|65536
0100512005AD300E|65536
0100512005AD300F|65536
0100512005AD3010|65536
0100512005AD3011|65536
0100512005AD3012|65536
0100512005AD3013|65536
0100512005AD3014|65536
0100512005AD3015|65536
0100512005AD3016|65536
0100512005AD3017|65536
0100512005AD3018|65536
0100512005AD3019|65536
0100512005AD301A|65536
0100512005AD301B|0
0100512010728800|262144
0100512010729001|0
0100512010729002|0
0100512010729003|0
0100513005AF4800|65536
0100513011818800|65536
010051400B17A800|131072
010051400B17B001|0
010051400B17B002|0
010051400B17B003|0
010051400B17B004|0
010051400B17B005|0
010051400B17B006|0
010051400B17B007|0
010051400B17B008|0
010051400B17B009|0
010051400B17B00A|0
010051400B17B00B|0
010051400B17B00C|0
010051400B17B00D|0
010051400B17B00E|0
010051400B17B00F|0
010051400B17B010|0
010051400B17B011|0
010051400B17B012|0
010051400B17B013|0
010051400B17B014|0
010051400B17B015|0
010051400B17B016|0
010051400B17B017|0
010051400B17B018|0
010051400B17B019|0
010051400B17B01A|0
010051400B17B01B|0
010051400B17B01C|0
010051400B17B01D|0
010051400B17B01E|0
010051400B17B01F|0
010051400B17B020|0
010051400B17B021|0
010051400B17B022|0
010051400B17B023|0
010051400B17B024|0
010051400B17B025|0
010051400B17B026|0
010051400B17B027|0
010051400B17B028|0
010051400B17B029|0
010051400B17B02A|0
010051400B17B02B|0
010051400B17B02C|0
010051400B17B02D|0
010051400B17B02E|0
010051400B17B02F|0
010051400B17B033|0
010051400B17B034|0
010051400B17B035|0
010051400B17B036|0
010051400B17B037|0
010051400B17B038|0
010051400B17B039|0
010051400B17B051|0
0100515014A94800|65536
010051800E922800|131072
0100519007636800|65536
010051A00ACAC800|65536
010051A00D716800|65536
010051A00E99E800|196608
010051A010C7C800|65536
010051B0131F0800|131072
010051B0131F1001|65536
010051B0131F1002|65536
010051C003A08800|131072
010051D00A852800|65536
010051D00C9F8800|65536
010051D00E3A4800|65536
010051D00E3A5001|0
010051D00E3A500D|0
010051D010FC2800|655360
010051D010FC3001|0
010051D010FC3002|0
010051D010FC3003|0
010051D010FC3004|0
010051D010FC3005|0
010051D010FC3006|0
010051D010FC3007|0
010051D010FC3008|0
010051D010FC3009|65536
010051D010FC300A|131072
010051D010FC300B|131072
010051F00E256800|65536
010052000A574800|196608
010052001262A800|196608
0100522007AAA800|786432
01005240121F2800|65536
010052401285A800|65536
0100526011AEE800|131072
010052601473C800|65536
010052900B8EE800|65536
010052900DC7E800|131072
010052A00942A800|196608
010052A00B5D2800|131072
010052B003A38800|65536
010052B00B194800|131072
010052C00B184800|65536
010052C011F12800|65536
010052D00B754800|131072
010052D0129E4800|65536
010052F0134B6800|65536
010052F01489C800|65536
010053000B986800|196608
01005300101BC800|65536
010053100B0EA800|65536
010053100E932800|65536
010053200B0E0800|65536
01005320144BC800|65536
0100534009FF2800|131072
0100534011012800|65536
010053401147C800|524288
010053401147D001|0
010053401147D002|0
010053500F410800|65536
01005350126E0800|65536
0100535012974800|327680
010053700A25A800|65536
0100538012496800|196608
010053900F4BA800|196608
010053A00932E800|65536
010053B00D26E800|65536
010053B0117F8800|131072
010053C012AE2800|65536
010053D0001BE800|262144
010053F0128DC800|65536
01005420101DA800|65536
01005420101DB03C|0
01005420101DB03D|0
01005420101DB041|0
01005420101DB055|0
01005420101DB056|0
01005420101DB057|0
01005420101DB05A|0
01005420101DB05B|0
01005420101DB05C|0
01005420101DB064|0
01005420101DB069|0
01005420101DB06A|0
01005420101DB06B|0
01005420101DB06C|0
01005420101DB073|0
01005420101DB074|0
01005420101DB078|0
01005420101DB079|0
01005420101DB07A|0
01005420101DB07D|0
01005420101DB07E|0
01005420101DB07F|0
01005420101DB082|0
01005420101DB083|0
01005420101DB084|0
01005420101DB087|0
01005420101DB088|0
01005420101DB089|0
01005420101DB08C|0
01005420101DB08D|0
01005420101DB08E|0
01005420101DB091|0
01005420101DB092|0
01005420101DB093|0
01005420101DB094|0
01005420101DB095|0
01005420101DB096|0
01005420101DB09B|0
01005420101DB09C|0
01005420101DB09D|0
01005420101DB0A0|0
01005420101DB0A1|0
01005420101DB0A2|0
01005420101DB0A5|0
01005420101DB0A6|0
01005420101DB0A7|0
01005420101DB0C8|0
01005420101DB0C9|0
01005420101DB0CA|0
01005420101DB0CB|0
01005420101DB0CC|0
01005420101DB0CD|0
01005420101DB0CE|0
01005420101DB0CF|0
01005420101DB0D0|0
01005420101DB0D1|0
01005420101DB3E7|0
0100542012884800|65536
010054400D2E6800|65536
010054500F564800|131072
010054501075C800|196608
010054600AC74800|65536
0100548011954800|196608
0100549008C9C800|65536
010054900F51A800|589824
010054A0085CA800|262144
010054A0085CB001|0
010054A0085CB002|0
010054A0085CB015|0
010054A0085CB016|0
010054A0085CB017|0
010054A0085CB018|0
010054A0085CB019|0
010054A0085CB01A|0
010054A0085CB01B|0
010054A0085CB01C|0
010054B00D4A3001|0
010054B00D4A3002|0
010054B00D4A3003|0
010054B00D4A3004|0
010054B00D4A3005|0
010054B00D4A3006|0
010054B014BC8800|65536
010054D01171C800|131072
010054F013AC7001|0
010054F013AC7002|0
010054F013AC7003|0
010054F013AC7004|0
010054F013AC7005|0
010054F013AC7006|0
010054F014016800|65536
0100551001D88800|131072
010055200E87E800|65536
0100553006F36800|65536
010055600516D001|0
010055600516D002|0
010055600516D003|0
010055600516D004|0
010055600516D005|0
010055601349E800|131072
010055700CEA8800|786432
010055700CEA9001|0
010055700CEA9002|0
010055700CEA9003|0
010055700CEA9004|0
010055700CEA9005|0
010055700CEA9006|0
010055700CEA9007|0
010055700CEA9008|0
010055700CEA9009|0
010055700CEA900A|0
010055700CEA900B|0
010055700CEA900C|0
010055700CEA900D|0
010055700CEA900E|131072
010055700CEA900F|65536
010055700CEA9010|65536
010055700CEA9011|65536
010055700CEA9012|65536
010055700CEA9013|65536
010055700CEA9014|65536
010055700CEA9015|65536
010055700CEA9016|65536
010055700CEA9017|65536
010055700CEA9018|65536
010055700CEA9019|131072
010055700CEA901A|65536
010055700CEA901B|65536
010055700CEA901C|65536
010055700CEA901D|0
010055700CEA901E|0
010055700CEA9020|0
010055700CEA9021|0
0100558010B26800|65536
0100559004BB4800|131072
010055900FADA800|65536
0100559011740800|327680
0100559011741001|0
0100559011741003|0
0100559011741005|0
0100559011741006|0
0100559011741008|0
010055901174100C|0
010055901174100D|0
010055901174100E|0
010055901174100F|0
0100559011741010|0
0100559011741011|0
0100559011741012|0
0100559011741013|0
0100559011741014|0
0100559011741015|0
0100559011741016|0
0100559011741017|0
0100559011741018|0
0100559011741019|0
010055901174101A|0
010055901174101B|0
010055901174101C|0
010055901174101D|0
010055901174101E|0
010055901174101F|0
0100559011741020|0
0100559011741021|0
0100559011741022|0
0100559011741023|0
0100559011741024|0
0100559011741025|0
0100559011741026|0
0100559011741027|0
0100559011741028|0
0100559011741029|0
010055901174102A|0
010055901174102B|0
010055901174102C|0
010055901174102D|0
010055901174102E|0
010055901174102F|0
0100559011741030|0
0100559011741031|0
0100559011741032|0
0100559011741033|0
0100559011741034|0
0100559011741035|0
0100559011741036|0
0100559011741037|0
0100559011741038|0
0100559011741039|0
010055901174103A|0
010055901174103B|0
010055901174103C|0
010055901174103D|0
010055901174103E|0
010055901174103F|0
0100559011741040|0
0100559011741041|0
0100559011741042|0
0100559011741043|0
0100559011741044|0
0100559011741045|0
0100559011741046|0
0100559011741047|0
0100559011741048|0
0100559011741049|0
010055901174104A|0
010055901174104B|0
010055901174104C|0
010055901174104D|0
010055901174104E|0
010055901174104F|0
0100559011741050|0
0100559011741051|0
0100559011741052|0
0100559011741053|0
0100559011741054|0
0100559011741055|0
0100559011741056|0
01005590133A8800|65536
010055A00A300800|65536
010055D009F78800|327680
010055D009F79001|196608
010055D009F79002|262144
010055D009F79003|196608
010055D009F79004|196608
010055D009F79005|196608
010055D009F79006|262144
010055E00CA68800|196608
010055E00CA69001|0
010055E00CA69009|0
010055E012BAA800|65536
010055F00B5F6800|131072
0100560010E3E800|65536
010056100E43C800|65536
010056200B46A800|65536
0100563005B70800|65536
010056300D21A800|65536
01005640080B0800|65536
01005650089A0800|65536
010056500AD50800|65536
010056500CAD8800|131072
0100566009238800|65536
0100567011972800|524288
010056800B534800|131072
010056900EBA2800|65536
010056901285A800|131072
010056A00EC78800|131072
010056D00B0F4800|917504
010056D01174A800|65536
010056E00853A800|262144
010056E00853B001|0
010056E00853B002|65536
01005700031AE800|196608
0100574009F9E800|65536
0100574012750800|131072
0100576012B44800|131072
010057700FF7C800|131072
010057800BEFA800|65536
01005790110F0800|131072
0100579011B40800|65536
010057B013CA2800|65536
010057C00D374800|65536
010057D0021E8800|458752
010057D006492800|262144
010057D00B612800|262144
010057D013210800|65536
010057E00AC56800|65536
010057F007AA2800|262144
010057F013764800|65536
010058000A576800|65536
010058300D11E800|131072
010058401223E800|65536
010058500B3E0800|262144
010058500B3E1001|0
010058500B3E1002|0
010058500B3E1003|0
010058500B3E1004|0
010058500B3E1005|0
010058600E530800|393216
010058600E531001|0
010058600E531002|0
010058600E531003|0
010058600E531004|0
010058600E531005|0
01005880063AA800|65536
010058800E608800|65536
010058800E90A800|65536
010058800F860800|65536
010058900D29A800|131072
010058900D4AE800|65536
010058900F52E800|262144
010058B00F3C0800|65536
010058C00E25A800|131072
010058F010296800|65536
010058F012BD8800|65536
0100590009C38800|131072
010059100D928800|131072
0100592005164800|196608
0100593008BDC800|196608
010059400E2FC800|65536
01005950022EC800|393216
01005960123CE800|65536
010059700D4A1001|0
010059700D4A1002|0
010059700D4A1003|0
010059700D4A1004|0
010059700D4A1005|0
010059700D4A1006|0
0100598012906800|458752
0100598012907002|65536
